# timestamp, x, y, z, qx, qy, qz, qw
8620000000, 0.5779432506465494, 0.8196110702460426, 0.5557934123641941, 0.15170453057069944, -0.15437565185610952, 0.6842949160893145, 0.6963435655857265
8660000000, 0.5779432506465494, 0.8285990107090343, 0.5601771238320848, 0.1576702780036342, -0.16044644054846843, 0.6829450052644173, 0.694969886350458
8700000000, 0.5779432506465494, 0.837509075950918, 0.5647170288294803, 0.16362401823445366, -0.16650501062318587, 0.6815430855332401, 0.6935432824676586
8740000000, 0.5779432506465494, 0.8463385518795072, 0.5694117444573392, 0.16956529786278846, -0.17255090069669404, 0.6800892636573982, 0.6920638625787373
8780000000, 0.5779432506465494, 0.8550847489509013, 0.5742598406598026, 0.17549366443719225, -0.17858365035105617, 0.6785836503510562, 0.6905317393472464
8820000000, 0.5779432506465494, 0.8637450029887457, 0.5792598406598026, 0.18140866648959775, -0.1846028001690293, 0.6770263602724964, 0.688947029450302
8860000000, 0.5779432506465494, 0.8723166759957668, 0.5844102214089032, 0.18730985356969787, -0.1906078917690508, 0.6754175120153878, 0.6873098535696979
8900000000, 0.5779432506465494, 0.8807971569573311, 0.5897094140512352, 0.1931967762792491, -0.19659846784014562, 0.673757228099754, 0.6856203363827162
8940000000, 0.5779432506465494, 0.8891838626367853, 0.5951558044013855, 0.19906898630629496, -0.20257407217675252, 0.6720456349626432, 0.683878606552632
8980000000, 0.5779432506465494, 0.8974742383623358, 0.600747733436093, 0.20492603645930668, -0.20853424971346574, 0.6702828629484996, 0.682084796718915
9020000000, 0.5779432506465494, 0.9056657588052257, 0.6064834977996034, 0.21076748070123855, -0.21447854655969006, 0.6684690462992369, 0.6802390434871293
9060000000, 0.5779432506465494, 0.9137559287489752, 0.6123613503225281, 0.21659287418349554, -0.22040651003420642, 0.6666043231440152, 0.6783414874185295
9100000000, 0.5779432506465494, 0.9217422838494481, 0.6183795005540487, 0.22240177327981012, -0.22631768869964522, 0.6646888354887226, 0.6763922730193569
9140000000, 0.5779432506465494, 0.9296223913855154, 0.6245361153073052, 0.2281937356200259, -0.23221163239686493, 0.6627227292051602, 0.6743915487298348
9180000000, 0.5779432506465494, 0.9373938510000851, 0.6308293192178036, 0.23396832012378627, -0.23808789227923374, 0.6607061540199333, 0.6723394669128637
9220000000, 0.5779432506465494, 0.9450542954312748, 0.637257195314669, 0.239725087034124, -0.24394602084681077, 0.6586392635030498, 0.6702361838424192
9260000000, 0.5779432506465494, 0.9526013912335025, 0.643817785604574, 0.24546359795095066, -0.2497855719804248, 0.6565222150562251, 0.6680818596916502
9300000000, 0.5779432506465494, 0.9600328394882764, 0.6505090916681626, 0.2511834158644425, -0.2556061009756485, 0.6543551699008947, 0.6658766585206816
9340000000, 0.5779432506465494, 0.9673463765044682, 0.6573290752687876, 0.25688410518832006, -0.2614071645766635, 0.6521382930659374, 0.6636207482641203
9380000000, 0.5779432506465494, 0.9745397745078547, 0.6642756589733776, 0.26256523179302027, -0.2671883210100171, 0.6498717533751069, 0.6613143007182665
9420000000, 0.5779432506465494, 0.9816108423197202, 0.6713467267852431, 0.26822636303875685, -0.27294913001826415, 0.6475557234341762, 0.6589574915280305
9460000000, 0.5779432506465494, 0.9885574260243102, 0.6785401247886296, 0.27386706780846737, -0.2786891528934947, 0.645190379617792, 0.6565505001735572
9500000000, 0.5779432506465494, 0.9953774096249351, 0.6858536618048213, 0.27948691654064484, -0.2844079525107436, 0.6427759020560438, 0.6540935099565569
9540000000, 0.5779432506465494, 1.0020687156885237, 0.6932851100595953, 0.28508548126205013, -0.2901050933612785, 0.6403124746207459, 0.6515867079863474
9580000000, 0.5779432506465494, 1.0086293059784288, 0.7008322058618229, 0.290662335620304, -0.2957801415857665, 0.6378002849114353, 0.6490302851656043
9620000000, 0.5779432506465494, 1.0150571820752943, 0.7084926502930127, 0.29621705491635547, -0.30143266500731336, 0.6352395242410842, 0.6464244361758229
9660000000, 0.5779432506465494, 1.0213503859857926, 0.7162641099075824, 0.301749216136824, -0.3070622331643758, 0.6326303876215326, 0.6437693594624928
9700000000, 0.5779432506465494, 1.0275070007390492, 0.7241442174436497, 0.3072583979862142, -0.3126684173435431, 0.6299730737486353, 0.6410652572199852
9740000000, 0.5779432506465494, 1.0335251509705696, 0.7321305725441226, 0.3127441809189984, -0.3182507906121847, 0.6272677849871322, 0.6383123353761552
9780000000, 0.5779432506465494, 1.0394030034934945, 0.7402207424878721, 0.31820614717156737, -0.32380892785096305, 0.6245147273552363, 0.6355108035766596
9820000000, 0.5779432506465494, 1.045138767857005, 0.748412262930762, 0.323643880794044, -0.3293424057862084, 0.6217141105089452, 0.6326608751689915
9860000000, 0.5779432506465494, 1.0507306968917125, 0.7567026386563125, 0.32905696768195997, -0.33485080302215214, 0.6188661477260748, 0.6297627671862331
9900000000, 0.5779432506465494, 1.0561770872418628, 0.7650893443357667, 0.33444499560779106, -0.34033370007301816, 0.6159710558900173, 0.6268167003305278
9940000000, 0.5779432506465494, 1.0614762798841948, 0.773569825297331, 0.3398075542523502, -0.3457906793949681, 0.613029055473225, 0.6238228989562727
9980000000, 0.5779432506465494, 1.0666266606332953, 0.7821414983043521, 0.3451442352360345, -0.351221325417899, 0.6100403705204198, 0.6207815910530338
10020000000, 0.5779432506465494, 1.0716266606332954, 0.7908017523421965, 0.3504546321499254, -0.3566252245770907, 0.6070052286315323, 0.6176930082281824
10060000000, 0.5779432506465494, 1.0764747568357587, 0.7995479494135905, 0.3557383405867378, -0.36200196534470025, 0.603923860944368, 0.6145573856892587
10100000000, 0.5779432506465494, 1.0811694724636176, 0.8083774253421798, 0.36099495817161753, -0.36735113826110116, 0.6007965021170066, 0.611374962226059
10140000000, 0.5779432506465494, 1.0857093774610131, 0.8172874905840635, 0.3662240845927837, -0.3726723359660657, 0.5976233903099307, 0.6081459801924515
10180000000, 0.5779432506465494, 1.090093088928904, 0.8262754310470551, 0.3714253216320139, -0.3779651532297868, 0.5944047671678897, 0.6048706854879193
10220000000, 0.5779432506465494, 1.094319271546311, 0.8353385089174217, 0.37659827319497036, -0.383229186983738, 0.5911408778014973, 0.6015493275388353
10260000000, 0.5779432506465494, 1.098386637977069, 0.8444739634938477, 0.38174254534136337, -0.3884640363513681, 0.5878319707685653, 0.5981821592794663
10300000000, 0.5779432506465494, 1.1022939492619617, 0.8536790120283722, 0.3868577463149523, -0.3936693026786304, 0.5844782980551753, 0.5947694371327117
10340000000, 0.5779432506465494, 1.1060400151961207, 0.8629508505740401, 0.39194348657337874, -0.3988445895643411, 0.5810801150564885, 0.5913114209905759
10380000000, 0.5779432506465494, 1.1096236946915736, 0.8722866548390121, 0.3969993788178316, -0.4039895028903668, 0.5776376805572971, 0.5878083741943765
10420000000, 0.5779432506465494, 1.1130438961248303, 0.8816835810468712, 0.4020250380225419, -0.4091036508516384, 0.5741512567123161, 0.5842605635146895
10460000000, 0.5779432506465494, 1.116299577669402, 0.8911387668028643, 0.4070200814641037, -0.4141866439859886, 0.5706211090262194, 0.580668259131034
10500000000, 0.5779432506465494, 1.1193897476131516, 0.9006493319658159, 0.41198412875061957, -0.4192380952038104, 0.567047506333421, 0.5770317346112972
10540000000, 0.5779432506465494, 1.122313464660379, 0.9102123795254462, 0.4169168018506697, -0.4242576198175361, 0.5634307207776016, 0.5733512668909005
10580000000, 0.5779432506465494, 1.125069838218549, 0.9198249964848294, 0.42181772512209986, -0.4292448355709326, 0.5597710277909842, 0.5696271362517105
10620000000, 0.5779432506465494, 1.127658028669574, 0.9294842547477201, 0.4266865253406283, -0.4341993626682114, 0.5560687060733589, 0.5658596263006938
10660000000, 0.5779432506465494, 1.1300772476255707, 0.93918721201048, 0.4315228317282679, -0.43912082380295175, 0.5523240375708586, 0.5620490239483196
10700000000, 0.5779432506465494, 1.1323267581690093, 0.9489309126583324, 0.4363262759815629, -0.44400884418683423, 0.5485373074544877, 0.5581956193867104
10740000000, 0.5779432506465494, 1.1344058750771868, 0.9587123886656704, 0.441096492299636, -0.4488630515781817, 0.5447088040984057, 0.5542997060675428
10780000000, 0.5779432506465494, 1.1363139650309522, 0.9685286605001471, 0.445833117412046, -0.4536830763103076, 0.5408388190579658, 0.5503615806796995
10820000000, 0.5779432506465494, 1.1380504468076216, 0.9783767380302691, 0.45053579060645194, -0.45846855131966685, 0.5369276470475118, 0.546381543126676
10860000000, 0.5779432506465494, 1.139614791458024, 0.9882536214362205, 0.45520415375608303, -0.4632191121738101, 0.5329755859179354, 0.5423598965037412
10900000000, 0.5779432506465494, 1.1410065224676245, 0.9981563021236363, 0.45983785134701094, -0.4679343970991355, 0.5289829366339925, 0.5382969470748561
10940000000, 0.5779432506465494, 1.142225215901676, 1.0080817636400494, 0.4644365305052243, -0.47261404700844023, 0.5249500032513841, 0.5341930042493496
10980000000, 0.5779432506465494, 1.1432705005343524, 1.0180269825937323, 0.46899984102350045, -0.4772577055282655, 0.5208770928936015, 0.5300483805583573
11020000000, 0.5779432506465494, 1.144142057961829, 1.0279889295746498, 0.47352743538807596, -0.48186501902603646, 0.5167645157285373, 0.5258633916310197
11060000000, 0.5779432506465494, 1.1448396226992703, 1.0379645700772482, 0.47801896880511063, -0.4864356366369923, 0.5126125849448655, 0.5216383561704467
11100000000, 0.5779432506465494, 1.1453629822616997, 1.047950865424794, 0.48247409922694506, -0.49096921029090607, 0.5084216167281896, 0.5173735959294461
11140000000, 0.5779432506465494, 1.1457119772287248, 1.057944773694985, 0.48689248737814905, -0.49546539473859164, 0.5041919302369656, 0.5130694356860223
11180000000, 0.5779432506465494, 1.1458865012930977, 1.067943250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11180000000, 0.5779432506465494, 1.1458865012930977, 1.067943250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11190000000, 0.5779432506465494, 1.1458865012930977, 1.0679682506465489, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11200000000, 0.5779432506465494, 1.1458865012930977, 1.068043250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11210000000, 0.5779432506465494, 1.1458865012930977, 1.0681682506465489, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11220000000, 0.5779432506465494, 1.1458865012930977, 1.068343250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11230000000, 0.5779432506465494, 1.1458865012930977, 1.0685682506465488, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11240000000, 0.5779432506465494, 1.1458865012930977, 1.0688432506465488, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11250000000, 0.5779432506465494, 1.1458865012930977, 1.0691682506465487, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11260000000, 0.5779432506465494, 1.1458865012930977, 1.0695432506465488, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11270000000, 0.5779432506465494, 1.1458865012930977, 1.0699682506465487, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11280000000, 0.5779432506465494, 1.1458865012930977, 1.0704432506465487, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11290000000, 0.5779432506465494, 1.1458865012930977, 1.0709682506465488, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11300000000, 0.5779432506465494, 1.1458865012930977, 1.0715432506465488, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11310000000, 0.5779432506465494, 1.1458865012930977, 1.0721682506465489, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11320000000, 0.5779432506465494, 1.1458865012930977, 1.0728432506465488, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11330000000, 0.5779432506465494, 1.1458865012930977, 1.073568250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11340000000, 0.5779432506465494, 1.1458865012930977, 1.074343250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11350000000, 0.5779432506465494, 1.1458865012930977, 1.075168250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11360000000, 0.5779432506465494, 1.1458865012930977, 1.076043250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11370000000, 0.5779432506465494, 1.1458865012930977, 1.076968250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11380000000, 0.5779432506465494, 1.1458865012930977, 1.077943250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11390000000, 0.5779432506465494, 1.1458865012930977, 1.078968250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11400000000, 0.5779432506465494, 1.1458865012930977, 1.080043250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11410000000, 0.5779432506465494, 1.1458865012930977, 1.081168250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11420000000, 0.5779432506465494, 1.1458865012930977, 1.082343250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11430000000, 0.5779432506465494, 1.1458865012930977, 1.083568250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11440000000, 0.5779432506465494, 1.1458865012930977, 1.0848432506465489, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11450000000, 0.5779432506465494, 1.1458865012930977, 1.0861682506465489, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11460000000, 0.5779432506465494, 1.1458865012930977, 1.0875432506465488, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11470000000, 0.5779432506465494, 1.1458865012930977, 1.0889682506465488, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11480000000, 0.5779432506465494, 1.1458865012930977, 1.0904432506465487, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11490000000, 0.5779432506465494, 1.1458865012930977, 1.0919682506465487, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11500000000, 0.5779432506465494, 1.1458865012930977, 1.0935432506465488, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11510000000, 0.5779432506465494, 1.1458865012930977, 1.0951682506465488, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11520000000, 0.5779432506465494, 1.1458865012930977, 1.0968432506465489, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11530000000, 0.5779432506465494, 1.1458865012930977, 1.0985682506465488, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11540000000, 0.5779432506465494, 1.1458865012930977, 1.100343250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11550000000, 0.5779432506465494, 1.1458865012930977, 1.1021682506465489, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11560000000, 0.5779432506465494, 1.1458865012930977, 1.104043250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11570000000, 0.5779432506465494, 1.1458865012930977, 1.105968250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11580000000, 0.5779432506465494, 1.1458865012930977, 1.107943250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11590000000, 0.5779432506465494, 1.1458865012930977, 1.109968250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11600000000, 0.5779432506465494, 1.1458865012930977, 1.112043250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11610000000, 0.5779432506465494, 1.1458865012930977, 1.114168250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11620000000, 0.5779432506465494, 1.1458865012930977, 1.116343250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11630000000, 0.5779432506465494, 1.1458865012930977, 1.1185682506465489, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11640000000, 0.5779432506465494, 1.1458865012930977, 1.1208432506465489, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11650000000, 0.5779432506465494, 1.1458865012930977, 1.1231682506465488, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11660000000, 0.5779432506465494, 1.1458865012930977, 1.1255432506465488, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11670000000, 0.5779432506465494, 1.1458865012930977, 1.1279682506465487, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11680000000, 0.5779432506465494, 1.1458865012930977, 1.1304432506465487, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11690000000, 0.5779432506465494, 1.1458865012930977, 1.1329682506465488, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11700000000, 0.5779432506465494, 1.1458865012930977, 1.1355432506465488, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11710000000, 0.5779432506465494, 1.1458865012930977, 1.138168250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11720000000, 0.5779432506465494, 1.1458865012930977, 1.140843250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11730000000, 0.5779432506465494, 1.1458865012930977, 1.143568250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11740000000, 0.5779432506465494, 1.1458865012930977, 1.146343250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11750000000, 0.5779432506465494, 1.1458865012930977, 1.149168250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11760000000, 0.5779432506465494, 1.1458865012930977, 1.152043250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11770000000, 0.5779432506465494, 1.1458865012930977, 1.154968250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11780000000, 0.5779432506465494, 1.1458865012930977, 1.157943250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11790000000, 0.5779432506465494, 1.1458865012930977, 1.160968250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11800000000, 0.5779432506465494, 1.1458865012930977, 1.164043250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11810000000, 0.5779432506465494, 1.1458865012930977, 1.167168250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11820000000, 0.5779432506465494, 1.1458865012930977, 1.170343250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11830000000, 0.5779432506465494, 1.1458865012930977, 1.173568250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11840000000, 0.5779432506465494, 1.1458865012930977, 1.176843250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11850000000, 0.5779432506465494, 1.1458865012930977, 1.180168250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11860000000, 0.5779432506465494, 1.1458865012930977, 1.1835432506465489, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11870000000, 0.5779432506465494, 1.1458865012930977, 1.1869682506465489, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11880000000, 0.5779432506465494, 1.1458865012930977, 1.1904432506465488, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11890000000, 0.5779432506465494, 1.1458865012930977, 1.1939682506465488, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11900000000, 0.5779432506465494, 1.1458865012930977, 1.1975432506465489, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11910000000, 0.5779432506465494, 1.1458865012930977, 1.2011682506465489, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11920000000, 0.5779432506465494, 1.1458865012930977, 1.204843250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11930000000, 0.5779432506465494, 1.1458865012930977, 1.208568250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11940000000, 0.5779432506465494, 1.1458865012930977, 1.212343250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11950000000, 0.5779432506465494, 1.1458865012930977, 1.216168250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11960000000, 0.5779432506465494, 1.1458865012930977, 1.220043250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11970000000, 0.5779432506465494, 1.1458865012930977, 1.223968250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11980000000, 0.5779432506465494, 1.1458865012930977, 1.227943250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
11990000000, 0.5779432506465494, 1.1458865012930977, 1.231968250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
12000000000, 0.5779432506465494, 1.1458865012930977, 1.236043250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
12010000000, 0.5779432506465494, 1.1458865012930977, 1.240168250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
12020000000, 0.5779432506465494, 1.1458865012930977, 1.244343250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
12030000000, 0.5779432506465494, 1.1458865012930977, 1.248568250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
12040000000, 0.5779432506465494, 1.1458865012930977, 1.252843250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
12050000000, 0.5779432506465494, 1.1458865012930977, 1.257168250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
12060000000, 0.5779432506465494, 1.1458865012930977, 1.261543250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
12070000000, 0.5779432506465494, 1.1458865012930977, 1.2659682506465488, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
12080000000, 0.5779432506465494, 1.1458865012930977, 1.2704432506465488, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
12090000000, 0.5779432506465494, 1.1458865012930977, 1.274968250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
12100000000, 0.5779432506465494, 1.1458865012930977, 1.279543250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
12110000000, 0.5779432506465494, 1.1458865012930977, 1.284168250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
12120000000, 0.5779432506465494, 1.1458865012930977, 1.288843250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
12130000000, 0.5779432506465494, 1.1458865012930977, 1.2935682506465491, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
12140000000, 0.5779432506465494, 1.1458865012930977, 1.298343250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
12150000000, 0.5779432506465494, 1.1458865012930977, 1.3031682506465492, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
12160000000, 0.5779432506465494, 1.1458865012930977, 1.3080432506465491, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
12170000000, 0.5779432506465494, 1.1458865012930977, 1.3129682506465492, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
12180000000, 0.5779432506465494, 1.1458865012930977, 1.3179432506465492, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
12190000000, 0.5779432506465494, 1.1458865012930977, 1.3229682506465492, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
12200000000, 0.5779432506465494, 1.1458865012930977, 1.3280432506465492, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
12210000000, 0.5779432506465494, 1.1458865012930977, 1.3331682506465492, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
12220000000, 0.5779432506465494, 1.1458865012930977, 1.3383432506465491, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
12230000000, 0.5779432506465494, 1.1458865012930977, 1.3435682506465492, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
12240000000, 0.5779432506465494, 1.1458865012930977, 1.348843250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
12250000000, 0.5779432506465494, 1.1458865012930977, 1.354168250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
12260000000, 0.5779432506465494, 1.1458865012930977, 1.359543250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
12270000000, 0.5779432506465494, 1.1458865012930977, 1.364968250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
12280000000, 0.5779432506465494, 1.1458865012930977, 1.370443250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
12290000000, 0.5779432506465494, 1.1458865012930977, 1.375968250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
12300000000, 0.5779432506465494, 1.1458865012930977, 1.381543250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
12310000000, 0.5779432506465494, 1.1458865012930977, 1.387168250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
12320000000, 0.5779432506465494, 1.1458865012930977, 1.3928432506465491, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
12330000000, 0.5779432506465494, 1.1458865012930977, 1.398568250646549, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
12340000000, 0.5779432506465494, 1.1458865012930977, 1.4043432506465492, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
12350000000, 0.5779432506465494, 1.1458865012930977, 1.4101682506465492, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
12360000000, 0.5779432506465494, 1.1458865012930977, 1.4160432506465492, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
12370000000, 0.5779432506465494, 1.1458865012930977, 1.4219682506465492, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
12380000000, 0.5779432506465494, 1.1458865012930977, 1.4279432506465493, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
12390000000, 0.5779432506465494, 1.1458865012930977, 1.4339682506465492, 0.49127379678135824, -0.49992384757819563, 0.49992384757819563, 0.5087262032186417
